荷兰	斯洛文尼亚	3.925113804522789
路	大学	0.9899305995466072
德国	东南亚	2.097318576215703
貉	狐	8.33487719416827
档案	人物	2.9380522854921773
织锦	漆器	7.298785262481495
风	介质	4.757056276826797
银行	信用	3.5100239830404147
香港	县	1.727244689619944
香港	金融	0.7509359480195362
电学	学生	4.797878271347053
地区	单位	0.8283728305055448
貉	猪	6.38249453060734
美国	塑料	0.42346986755806026
电机	塑料	4.301441385033161
通讯	侨务	4.392192728982513
新闻人物	中国	6.167123039140832
身体	电影	2.914241636798459
界面	二次开发	8.769162740811927
歌谣	典故	7.670550452143817
越南	城	1.97151607398369
地貌学	人地关系	10.104163807544266
山	化石	2.8684966368912823
工艺	分析化学	4.249665115509442
湖北	州	2.4344818326073585
资料	资料	2.7125019941474027
机构	报告	2.669158526381997
资源	状态	1.6382639105155794
食品安全	通讯	3.268262632330113
桥	山头	7.547798193774121
车	指南车	8.197093491805218
歌	中国	1.4135328480344678
亚洲	东亚	5.773430467257936
狼	子	4.394104775454138
孩子	孩子	5.243834740809954
领导	委员	1.6804025609205817
编辑	照明	3.477534362414686
神学	性别	5.769927836706733
酒店	机械	2.040481665408273
翻译家	文学家	8.36956275215616
食品	玻璃	3.5504045244062787
行政	经济学	2.142444991562902
宇航员	士兵	8.717869446424375
论文	丛书	4.122749596289786
地区	华东	3.995731371736742
江西	北京	3.233921609640238
壮族	傣族	8.094991461710986
经济	建筑材料	1.2636704660745022
僧	佛	4.9881679977901845
报告	墙报	7.544355849583148
野兔	蛇类	7.842400709070476
地区	南京	2.1759980504662813
风俗	习惯	5.941641520792055
责任	天主教	6.94858283304838
美国	外交	0.9210096546124011
空军	武警	6.0322921011742245
痕迹	人文科学	7.195442910979906
貉	牛	6.255435652488434
亚洲	中亚	4.184195262141355
风	体系	2.9263813913490693
工艺	工业	1.9939969423031478
亚洲	中东	5.1315765810855405
法则	几何	7.195442910979906
环境监测	分析化学	6.1077996536823695
僧	云	5.753885871184965
项目	面积	2.416472217929793
阿联酋	科威特	7.372397079824741
规章	法律法规	6.951427785180611
工程师	官员	4.608636271708525
蒋怡	何润东	10.73277246696664
项目	隧道	2.624111582708038
眼	汗	5.367965359149771
资料	语言	1.957223032480451
植物学	植物	4.219913344743434
职业	职业	4.883115221787041
语言	心理学	3.200416549959668
饲料	白酒	5.091752314046755
藏族	满族	7.781578047843551
档案	侨务	5.890555824495348
讲堂	经济	2.5986715328068426
娘家	亲戚	9.767691570923054
血液	免疫系统	7.344153867511346
资源	物流	1.838342188898793
香港	人	-0.3888866092952363
谷物	植物	4.309525503433121
捷克斯洛伐克	加拿大	3.7676921213652346
邮电	建筑	2.64145119343623
学生	力学	2.777435070429173
澳门	斯洛伐克	4.309525503433121
小吃	中华	7.1117704352557904
气象	市政	3.9677334901860988
报告	外交	2.954299301405105
秘书长	县长	5.312790718054248
空军	海军	7.379365749140834
地区	区域	2.3085447064282643
雕塑	工具	3.1396501947435205
资源	经济作物	6.46657764781788
经理	常委	3.257433230399904
马来西亚	教师	1.4778531665924972
阿尔及利亚	叙利亚	6.716952667856851
酒店	旅馆	4.1587431989376915
江苏	新加坡	0.6443158237826464
疾病	人	0.6703332776622127
生物	学院	1.8984901113936656
雕像	水	2.9343520037493214
蔬菜	淀粉	2.996028784513145
年龄	化妆品	3.674874529554784
天文学	力学	4.368523844195076
疾病	事	3.030442214794445
重力	冰川	6.2427325882321805
费用	价格	2.9918906973711175
粮食	市政	3.5671823968803635
百科全书	名著	7.842400709070476
阻力	物质	5.619279787430677
越南	州	2.546273238595475
建材	交通运输	3.7402740064063202
集成电路	电池	5.84997054438027
长春	哈尔滨	7.530026024028324
美术	真善美	7.278824519918956
运动员	警察	6.127602280978549
盐	洋葱	4.088006647845913
生肖	五行	8.535547889630422
西北工业大学	北京航空航天大学	8.430187373972595
马来西亚	效应	2.486240363667881
生态系统	动态	4.278360376337132
渔网	材料	4.609731562069939
头盖骨	作家	7.465106477929008
米粉	文场	9.634160178298531
部长	校长	3.4397547871938587
电视台	校园	3.427920329546856
通讯	传媒	3.5394154028306835
西班牙语	生物	3.850334995968794
机制	学生	2.3924357929132993
影壁	头	6.919189534351747
西藏	山东	3.718824875508446
计算机	机械工程	3.50874765868081
铁	资料	1.1069176510292922
碳酸钙	原料	5.840545403920687
门	实力	3.5202936496778707
盐	淀粉	4.121908199521594
舞蹈	故事	3.461300429256725
速度	性质	3.210507452941631
阿拉伯海	台湾	6.464824798990466
消毒剂	家具	5.784012576588473
韩国	奥地利	3.2320357062052807
眼	牙	5.073725886151831
眼	物	3.5502304035184555
龙	鱼龙	8.24786581717864
药物	地质	2.337633921557709
法律	工商管理	3.543651899470169
资料	财物	5.56513342406072
狼	时	2.7216246761434046
厦门	上海	5.760358385690583
欧美	俄罗斯	2.662198464563403
橡胶	人造革	5.71383837005569
通讯	人文	2.1368605208390123
风险投资	企业	3.5622683820779346
雕像	石	3.438055551440899
菲律宾	画展	4.989769279157159
水牛	杜鹃	6.971572351273078
山川	关隘	8.88038837592215
研究所	农作物	3.9040603953249566
江西	南京	2.051655083896165
门	家具	2.5323469288972804
电机	国防	4.483762941827116
道路	人	0.9010159061495886
机械	农机具	4.520166371215121
生物	传染病	4.677013569153261
李冰冰	明星	9.867775029480036
水文地质	工程	3.947608640570692
金融	酒店业	5.874899927422795
习俗	世界观	5.567986493043127
艺术	社会学	2.9684764605161225
高分子	技术	1.9887226263243105
物资	信息	2.0681295686053938
景观设计	建筑设计	7.676415571596214
泉	教授	2.4900161212521637
通讯	书法	1.52342008288981
美术	玻璃	3.4666218497730212
碘	牙齿	5.784012576588473
长度	熔点	5.773430467257936
村镇	城区	6.558385197071003
狼	桃	3.9649979042889334
陪审团	小时	10.104163807544266
评论	经历	5.074161710957161
锌	精力	4.4124539141223345
电容	晶	7.095186307240255
锌	粘土	3.5892536053141915
水库	塘坝	6.456106347950586
纤维	化妆品	3.748982501708506
艾滋病	人口学	7.191813142929327
纳米比亚	加拿大	3.901223513989757
集成电路	理论	2.2267413402565954
药物	化学工程	4.005340742115785
激光	光纤	5.106051038446902
核工业	广播电视	6.41528435343033
食品	电力	3.6990455484225673
工艺	工具	2.8791191113576904
地区	历史	0.7914293153138602
多米尼加	厄瓜多尔	6.72316913319963
山	古城	3.885430894545125
委员会	主任	2.529023699225624
山	古堡	4.772734089546027
吨位	动力	6.995102848683272
香料	醛	5.871023953578102
济南	平型关	6.388967045112957
香料	酚	5.629861896761214
情绪	价值观	4.216949281810083
银行	农业	0.9977183590643001
眼	病	2.9991983592744242
马来西亚	澳大利亚	3.9577843939095962
银行	公司	3.6381991764644126
王若飞	周恩来	5.865238016511058
话	思想	3.6460345324560635
赤铁矿	云母	6.397117049474881
地开石	云母	7.863454118268308
总督	将军	5.5363494080999445
道路	区	1.832956409690871
电机	外壳	5.45721208754122
苏联	中国台湾	3.5891548642625195
经理	市场	2.22230182131123
汉剧	导演	5.702334545574205
阿尔及利亚	伊拉克	5.743190582068217
眼	电	3.8125946679859464
身体	生命	3.922905688803629
文艺	文献	3.36965142142288
酒店	木材	2.3894565855616947
春秋	新浪	5.28603509530033
食品	用品	3.8362466699360525
武士	心	4.952028951174311
酸	纤维	3.339509372202803
德国	专业	0.8684611285738894
种子	硝酸银	7.465106477929008
美国	大学	0.9142642664728695
湖北	人	0.37836854341843107
设备	经验	2.3609808407454134
铁	资源	0.5042844780101786
马尔代夫	秘鲁	6.846067269522784
集成电路	电容	6.255435652488434
制度	上海	0.8269127302854568
厂	公司	3.473269362382327
锌	糖原	6.6096784914585545
拉脱维亚	匈牙利	5.296869437466041
职业	结构	0.9901140958863701
眼	眼	4.911206956654056
珍珠岩	板	5.987840338603391
文物	单位	1.9660664692161254
距离	温度	2.722786453793683
社会科学	工程	3.0901584087194705
街道	社区	3.882911166403406
长笛	理论	3.7083458811808105
舞蹈	文学	3.4460827442858384
北极熊	企鹅	9.950013127717009
舞蹈	文字	2.3507119495418998
尼赫鲁	书画	6.648899204611835
赞比亚	美国	3.7193067335623895
山川	名人	6.008708751038139
水团	体积	7.195442910979906
亚洲	云南	1.975696608231917
学生	制度	2.377510142696624
气象	岩石	3.9875361174822785
澳门	周恩来	2.4377233265315295
道路	坑	4.036510122078738
美国	大师	1.5407742892383225
经济	心理学	-0.10937866829536762
荷兰语	英语	6.405334022577162
重力	光线	5.851866279545169
针	宝塔	5.588189200360646
香港	意	2.7394901388650497
建筑	制造业	3.0043566871255987
天文学	医学	4.434167948640398
资源	状况	2.084551013143999
酒店	机票	6.749010364383518
赞比亚	经济	3.2272801922292165
绵阳	大连	7.688250029243218
北京师范大学	北京师范大学	5.645176131734257
美学	文艺学	6.366494189260898
质量	制造业	2.4795448213848683
风俗	人文	4.278360376337132
类型	方式	4.028817776455583
文艺	文坛	6.733807531404686
鲤鱼	竹	5.05430780029473
美学	乐理	6.7719592973690625
女性	体质	5.330095085094361
美学	人文	3.3379720928839163
辞海	专家	5.252133543624649
制度	乡村	4.505741848545892
服装	乳制品	4.539643400221573
酒吧	导游	6.284256091023926
资本	内容	2.617363665818995
银行	交通	2.2129078469952446
美术	体育馆	2.872105272654703
激光	医学	3.064240564984712
湖北	区	2.408921335627823
香港	廊	2.5883836014190194
电压	浓度	5.457531831748581
锌	钒	5.5110662027904445
锌	钙	4.949288251850526
锌	钛	5.844210649318983
春秋	时代	4.258881770614366
期货	期货	5.824723761645486
问题	地理	1.5198604046226403
锌	铜	5.852969829408864
锌	钾	4.074582097146698
锌	铀	6.011841490702934
锌	铁	5.029411956324734
锌	铂	5.069233450511405
锌	钠	4.338842096779088
锌	钢	2.9987605788143297
锌	钨	6.239931465952469
袖子	背部	9.315706447179997
法律	汽车	1.096261989067103
环境卫生	灾害	5.88465610236816
经济	植物保护	3.8403846651156255
狼	狐	6.933078646512414
狼	狗	5.06829404226947
香港	州	1.6672266798936912
项目	韩国	0.2837861617311448
泉州	三亚	6.9891681131634575
锌	酶	2.896106424754246
香草	咖啡	7.159724828377826
狼	牛	4.160489924272634
曹操	张飞	6.872042755926045
蟹	蘑菇	5.455934132095728
灯	放大镜	6.99808347682141
激光	化工	1.856734188077465
